Genotype,Fieldplot,Replicate,FOV,image_name,index,label,stoma_area,x_center,y_center,width,length,angle,ellipse_area,R2,length_width_ratio,note
Z019E0052,501,4,5,501_leaf4_5,48,501_leaf4_5.tif_48,540.7714844,93.13239077,291.2564638,22.98167956,30.10006595,2.893713028,543.2992349,0.824841382,1.309741783,0
Z019E0052,501,4,5,501_leaf4_5,49,501_leaf4_5.tif_49,609.1308594,305.6790348,410.9683029,24.67297245,31.61913251,3.084610883,612.718941,0.816472068,1.281529113,0
Z019E0052,501,4,5,501_leaf4_5,50,501_leaf4_5.tif_50,438.2324219,414.1197094,295.7151331,20.99363643,26.78633112,3.124343015,441.6627642,0.817495884,1.275926217,0
Z019E0052,501,4,5,501_leaf4_5,51,501_leaf4_5.tif_51,594.4824219,70.76645564,488.8376653,20.53991907,37.00962492,3.052544635,597.0398138,0.784635778,1.801838887,0
Z019E0052,501,4,5,501_leaf4_5,52,501_leaf4_5.tif_52,567.6269531,257.2454227,412.6514864,20.89828736,35.16707009,3.139221936,577.2138789,0.525105215,1.682772827,0
Z019E0052,501,4,5,501_leaf4_5,53,501_leaf4_5.tif_53,565.1855469,99.39453727,425.7228168,22.41680433,32.28802781,0.102064818,568.4667936,0.846606097,1.440349272,0
Z019E0052,501,4,5,501_leaf4_5,54,501_leaf4_5.tif_54,408.9355469,413.9691468,253.9863164,20.13310507,25.93891217,0.000623117,410.1591459,0.782402734,1.288371171,0
Z019E0052,501,4,5,501_leaf4_5,55,501_leaf4_5.tif_55,670.1660156,359.3539683,101.205814,23.95522877,35.86377341,3.055135362,674.755116,0.757760974,1.497116715,0
Z019E0052,501,4,5,501_leaf4_5,56,501_leaf4_5.tif_56,379.6386719,40.70110032,508.4937051,15.1551824,32.85345078,0.013721589,391.0497762,-0.54672663,2.16780306,edge
Z019E0052,501,4,5,501_leaf4_5,57,501_leaf4_5.tif_57,604.2480469,363.9707895,178.7774864,20.975702,36.79775376,2.987511491,606.2164188,0.840350472,1.754303802,0
Z019E0052,501,4,5,501_leaf4_5,58,501_leaf4_5.tif_58,711.6699219,271.4522121,87.83228318,23.33030899,38.97265587,3.041560103,714.1186491,0.834620488,1.670473198,0
Z019E0052,501,4,5,501_leaf4_5,59,501_leaf4_5.tif_59,374.7558594,5.474723926,262.6465694,19.75236439,24.93706892,1.471073958,386.8604885,-0.254408226,1.262485261,edge
Z019E0052,501,4,5,501_leaf4_5,60,501_leaf4_5.tif_60,499.2675781,406.4969277,332.2948104,21.07724972,30.21941504,3.101951371,500.2532005,0.74886863,1.433745647,0
Z019E0052,501,4,5,501_leaf4_5,61,501_leaf4_5.tif_61,477.2949219,118.4580937,404.6261919,22.38554084,27.30298324,0.211906946,480.0291107,0.812972796,1.219670475,0
Z019E0052,501,4,5,501_leaf4_5,62,501_leaf4_5.tif_62,694.5800781,384.5208995,490.1156639,23.05161974,38.49478036,3.083414576,696.9364424,0.656762699,1.669938199,0
Z019E0052,501,4,5,501_leaf4_5,63,501_leaf4_5.tif_63,533.4472656,26.41631285,206.2253676,21.86991415,31.21621949,3.108482625,536.1882162,0.810299951,1.427359032,0
Z019E0052,501,4,5,501_leaf4_5,64,501_leaf4_5.tif_64,623.7792969,422.9747252,354.9106742,23.93542254,33.30607247,3.050506139,626.1154243,0.897599923,1.391497159,0
Z019E0052,501,4,5,501_leaf4_5,65,501_leaf4_5.tif_65,518.7988281,66.60019878,295.6202861,22.77233504,29.19735909,3.090067014,522.2049898,0.815524799,1.282141644,0
Z019E0052,501,4,5,501_leaf4_5,66,501_leaf4_5.tif_66,430.9082031,125.3150384,287.3086333,20.94729355,26.41972455,3.057549478,434.6564069,0.429393569,1.26124764,0
Z019E0052,501,4,5,501_leaf4_5,67,501_leaf4_5.tif_67,643.3105469,426.1748837,490.9484737,22.5446777,36.6236894,0.073961933,648.4791312,0.541034838,1.624493812,0
Z019E0052,501,4,5,501_leaf4_5,68,501_leaf4_5.tif_68,521.2402344,343.5909018,298.672068,23.01357782,29.12335735,3.114457972,526.399493,0.838722538,1.265485861,0
Z019E0052,501,4,5,501_leaf4_5,69,501_leaf4_5.tif_69,548.0957031,304.4623464,490.1889813,21.06043847,33.41029083,0.023003178,552.6339307,0.753109993,1.586400533,0
Z019E0052,501,4,5,501_leaf4_5,70,501_leaf4_5.tif_70,84.22851563,2.762764494,32.77326633,8.576550258,12.99819631,1.471476573,87.55593901,0.629881169,1.515550649,edge
Z019E0052,501,4,5,501_leaf4_5,71,501_leaf4_5.tif_71,616.4550781,163.873649,366.7869054,24.45356964,32.16864685,0.076124934,617.8242338,0.849331302,1.315499018,0
Z019E0052,501,4,5,501_leaf4_5,72,501_leaf4_5.tif_72,135.4980469,508.9074251,248.7234252,18.03629861,9.947677449,3.055164142,140.9155737,0.610198408,0.551536525,edge
Z019E0052,501,4,5,501_leaf4_5,73,501_leaf4_5.tif_73,443.1152344,202.535672,507.7007653,16.27859707,35.27011719,0.114967809,450.9348053,0.141748709,2.166655826,edge
Z019E0052,501,4,5,501_leaf4_5,74,501_leaf4_5.tif_74,357.6660156,409.6876702,429.9257007,20.85117834,22.00346168,2.712595179,360.3391879,0.837921749,1.055262265,0
Z019E0052,501,4,5,501_leaf4_5,75,501_leaf4_5.tif_75,516.3574219,58.1008609,97.75438336,19.67714307,33.73922838,3.133426777,521.4192621,0.757538062,1.714640599,0
Z019E0052,501,4,5,501_leaf4_5,76,501_leaf4_5.tif_76,513.9160156,402.5039138,405.5442093,21.75637459,30.27820446,3.070836384,517.376295,0.730008509,1.39169347,0
Z019E0052,501,4,5,501_leaf4_5,77,501_leaf4_5.tif_77,596.9238281,164.7853304,27.08047776,20.28677848,37.59855599,3.068735674,599.0652582,0.768275283,1.853352716,0
Z019E0052,501,4,5,501_leaf4_5,78,501_leaf4_5.tif_78,675.0488281,124.642463,487.4052251,21.91183054,39.32910389,3.042847969,676.8346641,0.836289358,1.794879885,0
Z019E0052,501,4,5,501_leaf4_5,79,501_leaf4_5.tif_79,450.4394531,53.16754256,243.2005652,21.12436252,27.41609229,3.042377406,454.8613612,0.828489575,1.29784235,0
Z019E0052,501,4,5,501_leaf4_5,80,501_leaf4_5.tif_80,657.9589844,138.9357506,427.0495048,21.61705472,38.970163,3.129732652,661.6352355,0.760860283,1.802750814,0
Z019E0052,501,4,5,501_leaf4_5,81,501_leaf4_5.tif_81,638.4277344,215.2223845,409.7066285,25.58857425,31.90954185,0.144157114,641.2930579,0.821192245,1.247023048,0
Z019E0052,501,4,5,501_leaf4_5,82,501_leaf4_5.tif_82,572.5097656,26.09742165,115.3392255,20.8558229,35.22260887,0.026859381,576.9507362,0.685440977,1.6888621,0
Z019E0052,501,4,5,501_leaf4_5,83,501_leaf4_5.tif_83,577.3925781,401.3584445,10.27030497,19.32209714,38.30280832,3.071777902,581.2657847,0.752009614,1.982331837,0
Z019E0052,501,4,5,501_leaf4_5,84,501_leaf4_5.tif_84,499.2675781,437.6090262,312.7831667,20.39016242,31.53583186,3.096850857,505.0273033,0.609780422,1.546619944,0
Z019E0052,501,4,5,501_leaf4_5,85,501_leaf4_5.tif_85,421.1425781,505.3401378,9.237535027,19.77678146,28.21329018,0.212313274,438.2271008,-0.119216873,1.426586537,edge
Z019E0052,501,4,5,501_leaf4_5,86,501_leaf4_5.tif_86,682.3730469,464.3828538,186.7088417,22.7761457,38.42638654,0.028366138,687.3843828,0.748088749,1.687132978,0
Z019E0052,501,4,5,501_leaf4_5,87,501_leaf4_5.tif_87,479.7363281,448.249981,254.4729447,21.50586884,28.53293393,3.116924127,481.9403681,0.8104896,1.326751044,0
Z019E0052,501,4,5,501_leaf4_5,88,501_leaf4_5.tif_88,706.7871094,109.827618,97.99977554,23.80598743,37.93407951,3.130745585,709.2602674,0.832179932,1.593468014,0
Z019E0052,501,4,5,501_leaf4_5,89,501_leaf4_5.tif_89,589.5996094,462.2972397,354.1069217,22.85794645,32.92905326,3.007253487,591.1617646,0.736933884,1.440595433,0
Z019E0052,501,4,5,501_leaf4_5,90,501_leaf4_5.tif_90,560.3027344,230.0443303,346.9222093,21.68202887,33.1989136,0.014721129,565.3451513,0.773014145,1.531171913,0
Z019E0052,501,4,5,501_leaf4_5,91,501_leaf4_5.tif_91,550.5371094,149.3877841,261.2864456,24.42422443,28.82893342,2.775630352,553.0179634,0.842629517,1.180341816,0
Z019E0052,501,4,5,501_leaf4_5,92,501_leaf4_5.tif_92,599.3652344,359.3610892,250.5247166,25.35361759,30.24239015,2.761055787,602.2071795,0.736809062,1.192823472,0
Z019E0052,501,4,5,501_leaf4_5,93,501_leaf4_5.tif_93,806.8847656,276.2652397,365.8047043,25.92475071,39.74297581,3.016924945,809.2167296,0.831055805,1.533012844,0
Z019E0052,501,4,5,501_leaf4_5,94,501_leaf4_5.tif_94,596.9238281,161.3398113,95.76649668,22.73917486,33.716111,3.127079324,602.1463494,0.793850986,1.482732386,0
Z019E0052,501,4,5,501_leaf4_5,95,501_leaf4_5.tif_95,579.8339844,58.18480651,424.9216914,22.58118975,32.79879842,3.080657532,581.6940682,0.801261628,1.452483186,0
Z019E0052,501,4,5,501_leaf4_5,96,501_leaf4_5.tif_96,709.2285156,12.91268725,487.8123481,26.0799108,34.87338519,3.114283352,714.3155258,0.71195209,1.337174251,0
Z019E0052,501,4,5,501_leaf4_5,97,501_leaf4_5.tif_97,653.0761719,180.0273649,428.3210728,24.6862164,33.86163025,3.133197802,656.5265235,0.814474577,1.371681658,0
Z019E0052,501,4,5,501_leaf4_5,98,501_leaf4_5.tif_98,611.5722656,279.7200355,184.1052945,22.70143147,34.49752477,3.118199665,615.0792266,0.780428905,1.51961892,0
Z019E0052,501,4,5,501_leaf4_5,99,501_leaf4_5.tif_99,640.8691406,298.7220356,14.61549807,21.01657934,39.12908984,3.114600793,645.879736,0.507201203,1.8618201,0
Z019E0052,501,4,5,501_leaf4_5,100,501_leaf4_5.tif_100,531.0058594,342.900677,426.0838147,22.96769375,29.51634765,0.094428023,532.4390343,0.803401902,1.285124574,0
Z019E0052,501,4,5,501_leaf4_5,101,501_leaf4_5.tif_101,506.5917969,417.3447663,179.5850042,19.33843279,33.5118318,0.029620929,508.9900873,0.816551496,1.732913528,0
Z019E0052,501,4,5,501_leaf4_5,102,501_leaf4_5.tif_102,592.0410156,381.522301,425.6859214,24.03763775,31.47076057,0.06794704,594.1401564,0.825827559,1.309228507,0
Z019E0052,501,4,5,501_leaf4_5,103,501_leaf4_5.tif_103,640.8691406,403.1328395,96.88363208,21.85757346,37.48820299,3.119034843,643.5561588,0.759575185,1.715112753,0
Z019E0106,554,1,1,554_leaf1_1,1,554_leaf1_1.tif_1,611.5722656,440.1406914,46.61428579,19.6430941,39.95291653,0.054138999,616.379614,0.729745899,2.033942124,0
Z019E0106,554,1,1,554_leaf1_1,2,554_leaf1_1.tif_2,677.4902344,409.5389667,484.5418839,18.37202817,46.97069377,0.04422566,677.7569174,0.703417875,2.556641724,0
Z019E0106,554,1,1,554_leaf1_1,3,554_leaf1_1.tif_3,755.6152344,289.0324981,320.5692178,23.02147102,41.93142758,0.095083682,758.1630251,0.740922375,1.821405224,0
Z019E0106,554,1,1,554_leaf1_1,4,554_leaf1_1.tif_4,697.0214844,189.014713,321.0930343,21.11601648,42.24512494,0.016428065,700.6134532,0.624937447,2.000620003,0
Z019E0106,554,1,1,554_leaf1_1,5,554_leaf1_1.tif_5,404.0527344,506.1075576,486.6730613,20.37044172,26.55131964,0.205324841,424.7921073,-0.72290795,1.303423854,edge
Z019E0106,554,1,1,554_leaf1_1,6,554_leaf1_1.tif_6,679.9316406,238.6982289,319.8310883,20.61988854,42.13226723,0.063685533,682.324593,0.73772778,2.043282977,0
Z019E0106,554,1,1,554_leaf1_1,7,554_leaf1_1.tif_7,599.3652344,442.7969849,231.2146589,20.3725202,37.5841442,0.032882381,601.3666008,0.773164677,1.844845106,0
Z019E0106,554,1,1,554_leaf1_1,8,554_leaf1_1.tif_8,679.9316406,163.4725134,137.6181397,21.80896771,39.74928201,3.078356511,680.8544484,0.68035472,1.822611805,0
Z019E0106,554,1,1,554_leaf1_1,9,554_leaf1_1.tif_9,604.2480469,300.1622684,413.2121075,23.6258585,32.71440528,3.051555355,607.0388822,0.795959782,1.384686414,0
Z019E0106,554,1,1,554_leaf1_1,10,554_leaf1_1.tif_10,618.8964844,10.24368289,413.2165885,21.79870973,37.21650808,3.138407832,637.1714265,-0.199008672,1.707280318,edge
Z019E0106,554,1,1,554_leaf1_1,11,554_leaf1_1.tif_11,670.1660156,268.5329984,45.29837993,20.89052063,41.07717664,0.032792166,673.9687041,0.743509575,1.966306985,0
Z019E0106,554,1,1,554_leaf1_1,12,554_leaf1_1.tif_12,704.3457031,140.3653136,320.4928283,22.23242238,40.39941558,0.023065724,705.4264651,0.79979195,1.817139621,0
Z019E0106,554,1,1,554_leaf1_1,13,554_leaf1_1.tif_13,604.2480469,255.5309405,135.017843,20.74868557,37.24621964,3.069181898,606.9636332,0.80859881,1.79511225,0
Z019E0106,554,1,1,554_leaf1_1,14,554_leaf1_1.tif_14,709.2285156,148.3828995,416.4687427,23.03482814,39.38236516,0.014775195,712.4865207,0.806352012,1.709687823,0
Z019E0106,554,1,1,554_leaf1_1,15,554_leaf1_1.tif_15,601.8066406,444.3150503,328.0577732,20.08981577,38.34138182,3.130917411,604.9696621,0.749180102,1.908498428,0
Z019E0106,554,1,1,554_leaf1_1,16,554_leaf1_1.tif_16,711.6699219,445.0148462,137.9400167,24.7115899,36.86392033,3.126534694,715.4710872,0.803465158,1.491766434,0
Z019E0106,554,1,1,554_leaf1_1,17,554_leaf1_1.tif_17,699.4628906,485.9653305,232.9938759,23.17557908,38.48948554,0.060430638,700.5878191,0.805611151,1.660777727,0
Z019E0106,554,1,1,554_leaf1_1,18,554_leaf1_1.tif_18,821.5332031,115.1742786,139.3721558,24.58425263,42.56635204,0.022902373,821.8892954,0.718437838,1.731447877,0
Z019E0106,554,1,1,554_leaf1_1,19,554_leaf1_1.tif_19,638.4277344,225.9731183,411.4651335,21.83050633,37.48500447,0.021458952,642.7043764,0.79976512,1.717092764,0
Z019E0106,554,1,1,554_leaf1_1,20,554_leaf1_1.tif_20,650.6347656,285.4023959,20.32587176,23.84839186,34.9018513,3.133671962,653.7285381,0.862767825,1.463488671,0
Z019E0106,554,1,1,554_leaf1_1,21,554_leaf1_1.tif_21,721.4355469,338.6105615,133.9685645,21.11060303,44.04193286,0.05901774,730.2253256,0.667651196,2.086247029,0
Z019E0106,554,1,1,554_leaf1_1,22,554_leaf1_1.tif_22,679.9316406,59.39925428,411.7076357,20.58516908,42.28005706,3.115492034,683.5651051,0.615220172,2.053908661,0
Z019E0106,554,1,1,554_leaf1_1,23,554_leaf1_1.tif_23,494.3847656,9.408839836,474.9709863,21.27032933,29.95407632,0.044357548,500.4031415,0.780288973,1.408256349,edge
Z019E0106,554,1,1,554_leaf1_1,24,554_leaf1_1.tif_24,577.3925781,264.5306292,412.2896577,21.47567291,34.32245886,0.043914231,578.9153369,0.788934512,1.598201789,0
Z019E0106,554,1,1,554_leaf1_1,25,554_leaf1_1.tif_25,855.7128906,250.5254194,225.423285,21.1878693,51.60378071,0.06821988,858.7340579,0.633126196,2.435534219,0
Z019E0106,554,1,1,554_leaf1_1,26,554_leaf1_1.tif_26,743.4082031,96.21890199,318.8427031,22.97171829,41.38557751,0.059682412,746.676328,0.791017944,1.801588239,0
Z019E0106,554,1,1,554_leaf1_1,27,554_leaf1_1.tif_27,635.9863281,358.3023382,478.7202177,18.764443,43.25000392,0.11966362,637.3994874,0.711024811,2.304891434,0
Z019E0106,554,1,1,554_leaf1_1,28,554_leaf1_1.tif_28,606.6894531,344.9737101,45.65450991,19.42944727,40.06725856,0.069966498,611.4204438,0.791268699,2.062192404,0
Z019E0106,554,1,1,554_leaf1_1,29,554_leaf1_1.tif_29,616.4550781,402.4510652,137.5823539,21.68065502,36.30402785,0.042619341,618.1830488,0.786213573,1.674489438,0
Z019E0106,554,1,1,554_leaf1_1,30,554_leaf1_1.tif_30,474.8535156,482.723059,420.062525,19.44879421,31.3951731,0.188181538,479.5627528,0.623298667,1.614247791,0
Z019E0106,554,1,1,554_leaf1_1,31,554_leaf1_1.tif_31,867.9199219,21.5303597,225.7623532,24.43556067,45.23421901,3.095366502,868.119049,0.707125839,1.851163541,0
Z019E0106,554,1,1,554_leaf1_1,32,554_leaf1_1.tif_32,770.2636719,38.16971724,319.3463677,20.50084872,48.01237807,3.064694478,773.0630921,0.550494721,2.341970263,0
Z019E0106,554,1,1,554_leaf1_1,33,554_leaf1_1.tif_33,589.5996094,367.2942402,417.0720559,20.51120318,36.93719559,0.13889291,595.0383231,0.61312248,1.800830272,0
Z019E0106,554,1,1,554_leaf1_1,34,554_leaf1_1.tif_34,657.9589844,303.7534036,474.9994416,20.11906343,41.63166216,0.054442743,657.8416884,0.753202199,2.069264422,0
Z019E0106,554,1,1,554_leaf1_1,35,554_leaf1_1.tif_35,325.9277344,148.3237493,49.539105,13.51396551,31.31012602,3.116361149,332.3207835,0.618642621,2.316871832,noise
Z019E0106,554,1,1,554_leaf1_1,36,554_leaf1_1.tif_36,640.8691406,252.6772034,473.6465109,20.59222387,39.65364825,0.13407424,641.3222127,0.73062541,1.925661283,0
Z019E0106,554,1,1,554_leaf1_1,37,554_leaf1_1.tif_37,682.3730469,66.00539272,140.8707105,23.35114754,37.30673967,0.02693297,684.2036803,0.794625051,1.597640527,0
Z019E0106,554,1,1,554_leaf1_1,38,554_leaf1_1.tif_38,665.2832031,330.060835,323.1452849,22.83730812,37.14980351,0.046305059,666.3329871,0.664316001,1.626715518,0
Z019E0106,554,1,1,554_leaf1_1,39,554_leaf1_1.tif_39,731.2011719,214.5979652,136.0036359,23.4865414,39.67937805,3.112413222,731.9371749,0.743215422,1.689451732,0
Z019E0106,554,1,1,554_leaf1_1,40,554_leaf1_1.tif_40,662.8417969,360.8651551,226.5906703,23.35296398,36.36657212,0.190441098,667.0129374,0.490103221,1.557257235,0
Z019E0106,554,1,1,554_leaf1_1,41,554_leaf1_1.tif_41,682.3730469,463.3570022,483.6555405,19.54433488,44.76446365,0.015028134,687.1383093,0.777876085,2.290406091,0
Z019E0106,554,1,1,554_leaf1_1,42,554_leaf1_1.tif_42,711.6699219,492.1597374,138.6923358,22.15069769,40.95972939,0.054096857,712.581216,0.701553245,1.84913947,0
Z019E0106,554,1,1,554_leaf1_1,43,554_leaf1_1.tif_43,545.6542969,55.76564334,13.45786502,18.03565339,38.58285703,0.070297134,546.5326923,0.683724303,2.139254742,0
Z019E0106,554,1,1,554_leaf1_1,44,554_leaf1_1.tif_44,677.4902344,403.5375912,228.7117638,24.77427383,34.90173584,0.122405982,679.1064294,0.865246742,1.40878946,0
Z019E0106,554,1,1,554_leaf1_1,45,554_leaf1_1.tif_45,523.6816406,78.16029389,475.6218156,20.27924326,33.06040127,3.139742468,526.5622815,0.790019887,1.630258134,0
Z019E0106,554,1,1,554_leaf1_1,46,554_leaf1_1.tif_46,587.1582031,285.0149963,496.8050943,19.01833633,39.52902982,0.050091359,590.4437913,0.755934542,2.078469385,0
Z019E0106,554,1,1,554_leaf1_1,47,554_leaf1_1.tif_47,675.0488281,484.7398731,47.30281142,20.96794216,41.31015556,0.0379516,680.3032124,0.696034134,1.970157837,0
Z019E0106,554,1,1,554_leaf1_1,48,554_leaf1_1.tif_48,579.8339844,164.9600997,16.22613644,19.92151853,37.25544187,0.203198183,582.9107166,0.818259487,1.870110545,0
Z019E0106,554,1,1,554_leaf1_1,49,554_leaf1_1.tif_49,706.7871094,394.1208313,46.40381296,21.44452897,42.13094996,0.000686512,709.5902581,0.727837521,1.964647954,0
Z019E0106,554,1,1,554_leaf1_1,50,554_leaf1_1.tif_50,614.0136719,222.5948217,18.61964044,22.84763944,34.40268781,3.115103722,617.3388269,0.84940606,1.505743641,0
Z019E0106,554,1,1,554_leaf1_1,51,554_leaf1_1.tif_51,643.3105469,121.8962321,11.97767418,19.61350466,41.95445887,0.044563046,646.2837085,0.600683576,2.139059775,0
Z019E0106,554,1,1,554_leaf1_1,52,554_leaf1_1.tif_52,609.1308594,218.9444282,44.76966576,20.31077071,38.26288456,0.061429897,610.371142,0.708665976,1.883871622,0
Z019E0106,554,1,1,554_leaf1_1,53,554_leaf1_1.tif_53,762.9394531,295.8313407,133.2674929,24.94470026,39.23966195,3.042134789,768.7646912,0.522146745,1.573066084,0
Z019E0106,554,1,1,554_leaf1_1,54,554_leaf1_1.tif_54,523.6816406,113.6440766,477.1600057,20.20938784,33.31211852,0.111440551,528.7438062,0.719769567,1.648348717,0
Z019E0106,554,1,1,554_leaf1_1,55,554_leaf1_1.tif_55,655.5175781,400.5284502,330.948495,21.34191383,39.58887784,0.092926034,663.5848087,0.720800598,1.854982555,0
Z019E0106,554,1,1,554_leaf1_1,56,554_leaf1_1.tif_56,528.5644531,334.8857521,499.1096579,17.14287075,39.36123019,3.118598118,529.9587846,0.788693144,2.296069939,0
Z019E0106,554,1,1,554_leaf1_1,57,554_leaf1_1.tif_57,643.3105469,188.3815184,413.860809,23.71479392,34.69092781,0.068774555,646.1378042,0.852202966,1.462839101,0
Z019E0106,554,1,1,554_leaf1_1,58,554_leaf1_1.tif_58,565.1855469,228.2683664,495.361848,19.28994157,37.68810274,0.054899182,570.9854855,0.750785244,1.953769669,0
Z019E0106,554,1,1,554_leaf1_1,59,554_leaf1_1.tif_59,767.8222656,309.4452032,223.7957978,19.96239183,49.33133398,0.027764385,773.4376635,0.590228602,2.47121359,0
Z019E0106,554,1,1,554_leaf1_1,60,554_leaf1_1.tif_60,794.6777344,130.2286457,223.1424764,22.58211929,44.80839884,0.030510362,794.7197461,0.706506953,1.984242411,0
Z019E0106,554,1,1,554_leaf1_1,61,554_leaf1_1.tif_61,667.7246094,16.31666679,53.82343779,22.63617875,37.58655576,0.152281787,668.2293195,0.705760445,1.660463817,0
Z019E0106,554,1,1,554_leaf1_1,62,554_leaf1_1.tif_62,596.9238281,105.5891077,410.9276973,21.16275864,36.32547589,0.068940706,603.7727009,0.726879825,1.716481131,0
Z019E0106,554,1,1,554_leaf1_1,63,554_leaf1_1.tif_63,770.2636719,77.8234639,222.7547397,23.46859049,41.84795543,0.013287509,771.3493765,0.670358994,1.783147371,0
Z019E0106,554,1,1,554_leaf1_1,64,554_leaf1_1.tif_64,799.5605469,185.0423014,224.4654945,21.21898775,48.03803797,0.07761443,800.5709087,0.596043757,2.263917513,0
Z019E0106,554,1,1,554_leaf1_1,65,554_leaf1_1.tif_65,648.1933594,329.3813691,414.4509518,23.57021436,35.12613039,0.203127779,650.2550335,0.772037754,1.490276238,0
Z019E0106,554,1,1,554_leaf1_1,66,554_leaf1_1.tif_66,533.4472656,407.0855654,420.3906373,19.34799696,35.43553751,0.098789169,538.4742209,0.769381898,1.831483517,0
Z019E0106,554,1,1,554_leaf1_1,67,554_leaf1_1.tif_67,748.2910156,486.1058621,330.4902812,21.44982034,44.91386026,0.115454136,756.6480614,0.683521933,2.093903798,0
Z019E0106,554,1,1,554_leaf1_1,68,554_leaf1_1.tif_68,609.1308594,446.8278421,420.1852204,21.40044033,36.57227479,0.039350775,614.7019134,0.723303106,1.70894964,0
Z019E0106,554,1,1,554_leaf1_1,69,554_leaf1_1.tif_69,570.0683594,103.7941625,55.05730818,20.90892663,34.93748575,3.101397453,573.7375417,0.825683068,1.67093636,0
Z019E0106,554,1,1,554_leaf1_1,70,554_leaf1_1.tif_70,499.2675781,146.8619024,477.1765651,19.20622092,33.25768301,0.019994256,501.6765384,0.803717034,1.731609937,0
Z019E0106,554,1,1,554_leaf1_1,71,554_leaf1_1.tif_71,726.3183594,61.95410033,54.81675004,22.72407954,40.71014289,3.118057538,726.5722535,0.715153299,1.791497993,0
Z019E0106,554,1,2,554_leaf1_2,1,554_leaf1_2.tif_1,650.6347656,286.1641548,495.3050508,20.78754958,40.1933565,3.128689516,656.2169661,0.754585627,1.933530277,0
Z019E0106,554,1,2,554_leaf1_2,2,554_leaf1_2.tif_2,560.3027344,366.6764354,19.55929652,22.59071129,31.77403738,3.086565297,563.7573133,0.835922977,1.40650894,0
Z019E0106,554,1,2,554_leaf1_2,3,554_leaf1_2.tif_3,682.3730469,208.0063672,407.2846877,20.42136442,42.7117357,3.116681485,685.0493479,0.767784799,2.091522134,0
Z019E0106,554,1,2,554_leaf1_2,4,554_leaf1_2.tif_4,570.0683594,333.1994607,20.77222259,22.0651355,33.05261415,3.096319919,572.7990565,0.857243215,1.497956546,0
Z019E0106,554,1,2,554_leaf1_2,5,554_leaf1_2.tif_5,946.0449219,374.5164713,301.1951344,23.50334354,51.30644623,0.017989597,947.0904642,0.686486844,2.182942446,0
Z019E0106,554,1,2,554_leaf1_2,6,554_leaf1_2.tif_6,806.8847656,313.5550511,410.3261067,23.20411247,44.36120692,0.058381242,808.4593658,0.719517399,1.911782102,0
Z019E0106,554,1,2,554_leaf1_2,7,554_leaf1_2.tif_7,882.5683594,390.8256664,214.3632386,25.03028997,44.91558919,3.064016406,882.9840594,0.846946421,1.794449415,0
Z019E0106,554,1,2,554_leaf1_2,8,554_leaf1_2.tif_8,611.5722656,241.1165767,493.2454104,20.27232697,38.46106731,0.038870858,612.3712818,0.819505984,1.897220155,0
Z019E0106,554,1,2,554_leaf1_2,9,554_leaf1_2.tif_9,496.8261719,397.0127462,22.45182057,21.84577431,29.0488111,0.142424051,498.4087824,0.762621984,1.329722201,0
Z019E0106,554,1,2,554_leaf1_2,10,554_leaf1_2.tif_10,833.7402344,56.19970707,403.0569161,22.19616882,47.96615537,0.042210292,836.1858432,0.345154784,2.161010567,0
Z019E0106,554,1,2,554_leaf1_2,11,554_leaf1_2.tif_11,572.5097656,105.7589856,507.6259229,17.81095893,41.6763374,3.071264055,582.9975487,-0.517571544,2.339926647,edge
Z019E0106,554,1,2,554_leaf1_2,12,554_leaf1_2.tif_12,833.7402344,22.52719162,290.0679497,23.58728935,45.07298484,0.009642491,834.9956925,0.796848237,1.910901425,0
Z019E0106,554,1,2,554_leaf1_2,13,554_leaf1_2.tif_13,579.8339844,166.1810663,110.5266793,19.30276191,38.47180865,3.124252787,583.2462287,0.806630256,1.993072744,0
Z019E0106,554,1,2,554_leaf1_2,14,554_leaf1_2.tif_14,504.1503906,186.0907838,507.6194431,17.53168862,37.26469301,3.085036722,513.110826,0.118134904,2.125562108,edge
Z019E0106,554,1,2,554_leaf1_2,15,554_leaf1_2.tif_15,782.4707031,106.1071324,207.8423354,21.85578085,45.72514981,0.027457713,784.8946083,0.71389632,2.092130687,0
Z019E0106,554,1,2,554_leaf1_2,16,554_leaf1_2.tif_16,611.5722656,84.28088469,14.83291447,20.13617967,38.78402717,0.042770946,613.3662302,0.784660945,1.926086666,0
Z019E0106,554,1,2,554_leaf1_2,17,554_leaf1_2.tif_17,689.6972656,497.0350667,214.549352,24.06936245,36.56309549,0.160817331,691.1899661,0.816634191,1.519072039,0
Z019E0106,554,1,2,554_leaf1_2,18,554_leaf1_2.tif_18,794.6777344,92.44788887,273.1804684,23.16558293,43.68309296,0.065658429,794.7792046,0.718589514,1.885689347,0
Z019E0106,554,1,2,554_leaf1_2,19,554_leaf1_2.tif_19,740.9667969,213.27631,274.2846459,23.05588786,40.94711388,0.030793815,741.4724667,0.732282503,1.775993799,0
Z019E0106,554,1,2,554_leaf1_2,20,554_leaf1_2.tif_20,596.9238281,209.8769374,109.451203,18.94142453,40.2229757,0.004067514,598.3795129,0.818222519,2.12354544,0
Z019E0106,554,1,2,554_leaf1_2,21,554_leaf1_2.tif_21,631.1035156,145.8334757,507.4608162,17.89652929,45.58326174,3.114313641,640.7138249,0.201302413,2.547044794,edge
